open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1717635600000,3862.29,3873.61,3856.12,3864.04,36062.453,1717639199999,139422793.38238,70220,17992.505,69563090.74004,0
1717639200000,3864.03,3881.99,3862.3,3871.27,50400.886,1717642799999,195263613.14245,80738,29578.442,114594280.12258,0
1717642800000,3871.27,3876.59,3862.99,3864.01,31825.371,1717646399999,123158705.92759,61448,13445.397,52040126.33310,0
1717646400000,3864.0,3868.41,3857.0,3865.03,31376.395,1717649999999,121191344.75985,67113,15139.631,58482305.98084,0
1717650000000,3865.03,3867.7,3847.15,3850.08,53912.064,1717653599999,207771178.29581,83364,21178.196,81629823.16347,0
1717653600000,3850.08,3857.08,3843.0,3849.03,56760.028,1717657199999,218478601.20225,86818,29586.529,113892000.23170,0
1717657200000,3849.02,3858.1,3845.0,3854.43,45192.344,1717660799999,173994042.05409,69103,22773.844,87687052.81181,0
1717660800000,3854.43,3855.72,3845.02,3848.76,28061.801,1717664399999,108010715.65908,62245,14869.095,57231839.36968,0
1717664400000,3848.76,3857.17,3848.03,3853.39,26236.707,1717667999999,101087521.12925,67829,12863.443,49563388.32098,0
1717668000000,3853.38,3855.22,3849.0,3853.76,20321.747,1717671599999,78276252.06899,54739,10121.633,38988240.89034,0
1717671600000,3853.75,3859.93,3848.0,3852.74,44087.794,1717675199999,169897857.73351,79032,21795.508,83998807.43545,0
1717675200000,3852.73,3869.86,3843.0,3848.0,98729.871,1717678799999,380486277.02286,148667,45260.254,174477511.24556,0
1717678800000,3848.01,3854.99,3817.72,3837.2,174123.1,1717682399999,668497561.64367,252368,76888.000,295297228.65947,0
1717682400000,3837.2,3849.75,3830.0,3847.0,67229.53,1717685999999,258118076.25687,139932,32971.672,126610245.67349,0
1717686000000,3846.99,3849.88,3839.38,3847.1,52696.671,1717689599999,202608049.67381,91416,26836.674,103187978.91347,0
1717689600000,3847.1,3857.0,3825.0,3832.88,123615.985,1717693199999,474733952.02973,176581,56614.842,217460173.26000,0
1717693200000,3832.89,3840.0,3819.4,3836.09,64135.894,1717696799999,245702347.96738,100914,31785.414,121796445.18311,0
1717696800000,3836.09,3842.81,3828.87,3835.32,41715.023,1717700399999,159992095.29525,76671,22973.620,88112421.44402,0
1717700400000,3835.32,3835.34,3790.0,3793.5,166820.609,1717703999999,635185179.43193,214445,70154.452,267111880.21173,0
1717704000000,3793.5,3806.13,3760.0,3803.1,207791.758,1717707599999,785772259.96296,252045,96683.644,365831803.28586,0
1717707600000,3803.1,3807.07,3795.82,3803.72,33637.255,1717711199999,127888045.02306,66107,16351.203,62168892.53602,0
1717711200000,3803.73,3817.48,3801.89,3814.8,36489.994,1717714799999,139025395.83430,75470,22769.867,86757639.63910,0
1717714800000,3814.8,3817.93,3810.0,3815.76,28480.839,1717718399999,108647818.93970,69979,13024.216,49686235.75161,0
1717718400000,3815.77,3816.45,3808.47,3811.13,35210.097,1717721999999,134226709.33223,71424,15479.371,59009801.01736,0
1717722000000,3811.14,3813.01,3800.96,3808.01,25155.04,1717725599999,95783363.64045,62036,11837.792,45080230.21364,0
1717725600000,3808.0,3810.4,3793.1,3803.33,42149.012,1717729199999,160239722.86976,73875,17920.380,68127818.59929,0
1717729200000,3803.33,3810.4,3794.72,3808.66,35614.66,1717732799999,135463982.85062,64709,18152.690,69056040.08241,0
1717732800000,3808.66,3822.53,3807.94,3818.07,47408.065,1717736399999,180941395.13418,87563,26568.215,101399537.12068,0
1717736400000,3818.08,3828.32,3816.49,3820.52,36006.589,1717739999999,137619943.64703,64531,17475.536,66796076.83371,0
1717740000000,3820.52,3823.58,3815.07,3819.37,22970.061,1717743599999,87707742.58279,44143,10025.740,38282174.03883,0
1717743600000,3819.36,3826.96,3817.0,3819.25,26273.771,1717747199999,100391049.97268,52279,13429.845,51315167.95825,0
1717747200000,3819.25,3819.93,3810.59,3814.11,31449.966,1717750799999,119977926.17392,52748,14121.096,53869827.76507,0
1717750800000,3814.11,3816.63,3809.56,3814.6,25526.49,1717754399999,97317868.01214,49742,11707.482,44636600.85442,0
