open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1767110400000,863.25,863.64,859.0,861.03,14386.68,1767113999999,12391000.63680,32739,6553.01,5644002.73820,0
1767114000000,861.03,862.4,859.12,860.74,9455.92,1767117599999,8142084.30960,21936,4921.66,4238232.94180,0
1767117600000,860.75,862.39,859.33,860.97,7974.63,1767121199999,6866249.93730,18720,4261.70,3669366.51410,0
1767121200000,860.97,860.98,858.0,860.44,14088.34,1767124799999,12104055.80450,23477,7335.52,6302395.27180,0
1767124800000,860.43,860.92,859.07,859.32,6729.75,1767128399999,5787207.06950,14961,3781.36,3251818.91610,0
1767128400000,859.32,861.76,858.93,861.76,6939.64,1767131999999,5973303.26440,14780,3893.79,3351216.82470,0
1767132000000,861.76,863.4,861.17,862.08,5503.77,1767135599999,4747003.60530,14068,2863.64,2469794.83790,0
1767135600000,862.08,863.58,861.53,862.14,9745.26,1767139199999,8404509.81650,18440,4377.00,3775078.09840,0
1767139200000,862.14,863.01,859.64,860.01,9085.93,1767142799999,7824054.08920,17493,3728.15,3211001.31780,0
1767142800000,860.0,863.63,859.37,861.9,9090.61,1767146399999,7836237.35830,19376,4387.13,3781949.35260,0
1767146400000,861.9,861.91,859.5,860.53,8577.67,1767149999999,7382734.77470,16267,3413.61,2937947.85710,0
1767150000000,860.53,861.4,858.1,859.66,12208.95,1767153599999,10493122.16250,20907,6209.53,5337147.51780,0
1767153600000,859.67,861.66,859.33,861.66,9308.17,1767157199999,8010974.58400,19803,4476.64,3853075.49500,0
1767157200000,861.66,864.43,860.7,863.59,19039.38,1767160799999,16427713.45670,26893,9724.70,8391442.78120,0
1767160800000,863.58,867.22,863.29,866.52,21778.3,1767164399999,18852929.80620,30729,12979.74,11236986.01680,0
1767164400000,866.51,868.45,865.35,868.45,15372.13,1767167999999,13327052.52620,21923,8925.62,7739729.46340,0
1767168000000,868.45,869.71,865.53,866.87,27317.28,1767171599999,23704323.11190,35164,13994.35,12144884.53530,0
1767171600000,866.87,867.39,865.88,865.9,9841.47,1767175199999,8528181.87590,21317,4213.31,3651299.18880,0
1767175200000,865.89,869.62,865.82,868.66,12459.25,1767178799999,10813532.50240,23975,6782.90,5887056.03230,0
1767178800000,868.66,869.85,868.19,869.58,15943.65,1767182399999,13856816.15420,30191,7657.61,6655186.30780,0
1767182400000,869.58,869.8,866.55,867.36,15065.14,1767185999999,13082231.41280,24868,5618.80,4878629.18800,0
1767186000000,867.36,869.57,866.74,868.84,15833.25,1767189599999,13747996.85300,24003,9023.64,7835400.91640,0
1767189600000,868.83,878.29,865.18,866.57,95719.39,1767193199999,83417389.67740,120386,50785.32,44292436.25040,0
1767193200000,866.57,867.36,860.72,863.85,69520.13,1767196799999,60055971.26090,84859,33814.97,29214006.24120,0
1767196800000,863.84,865.05,858.0,861.9,37152.02,1767200399999,32015027.90820,63214,16200.71,13960891.21480,0
1767200400000,861.9,864.17,861.58,862.99,15929.97,1767203999999,13746091.95740,34084,8425.14,7270251.10960,0
1767204000000,862.98,864.88,862.02,862.41,9046.44,1767207599999,7811192.60130,24841,4840.86,4180195.12870,0
1767207600000,862.41,865.18,862.4,864.68,11597.43,1767211199999,10020853.76690,24202,5257.01,4542634.61120,0
1767211200000,864.68,864.72,861.3,863.82,12129.23,1767214799999,10468631.15660,29376,5378.68,4642920.17600,0
1767214800000,863.83,866.91,863.83,866.48,9928.3,1767218399999,8588676.40720,17843,4665.61,4036737.31860,0
1767218400000,866.48,867.04,864.58,865.08,7706.98,1767221999999,6675070.05440,15582,3754.67,3252581.47300,0
1767222000000,865.07,866.13,864.54,864.71,8162.47,1767225599999,7063327.05770,16241,4222.95,3654313.72590,0
1767225600000,864.71,867.0,864.23,866.75,8944.24,1767229199999,7743574.59640,17519,5048.96,4370777.42690,0
1767229200000,866.76,874.36,866.6,873.49,36065.44,1767232799999,31401784.98590,42506,23220.16,20216900.05200,0
1767232800000,873.49,875.0,871.2,872.11,20643.52,1767236399999,18020879.92280,35186,9875.67,8621901.10400,0
1767236400000,872.1,873.95,869.18,869.67,19297.26,1767239999999,16818130.73230,29881,8072.50,7038297.69820,0
1767240000000,869.67,869.75,862.32,863.97,22906.84,1767243599999,19828481.85030,33840,9203.39,7967965.09720,0
1767243600000,863.96,865.68,863.0,863.44,12072.43,1767247199999,10439050.24370,23968,6342.52,5484380.02750,0
1767247200000,863.44,865.2,862.12,862.29,14693.28,1767250799999,12695306.18060,21487,7275.68,6285661.73470,0
