open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1740675600000,22.516,22.555,22.315,22.536,444611.0,1740679199999,9983845.8260,36620,215520,4840153.2780,0
1740679200000,22.536,22.716,22.511,22.646,286207.0,1740682799999,6473126.5820,26505,162003,3663782.5810,0
1740682800000,22.647,22.648,22.164,22.321,438878.0,1740686399999,9805100.2640,37578,196023,4378528.7680,0
1740686400000,22.322,22.338,21.989,22.144,642098.0,1740689999999,14209739.2710,54109,323739,7165809.9270,0
1740690000000,22.144,22.589,21.978,22.57,468687.0,1740693599999,10447807.8870,42184,246752,5504941.1810,0
1740693600000,22.571,22.576,22.235,22.469,288458.0,1740697199999,6454370.7160,22339,137044,3065514.4950,0
1740697200000,22.468,22.586,22.358,22.519,329351.0,1740700799999,7397396.4590,26076,171663,3854861.0940,0
1740700800000,22.519,22.6,22.068,22.068,491424.0,1740704399999,10983589.8690,32771,184345,4119960.0070,0
1740704400000,22.067,22.183,21.056,21.111,1858338.0,1740707999999,39951156.8010,133920,845070,18156809.8850,0
1740708000000,21.111,21.431,20.757,21.025,1460386.0,1740711599999,30708638.2600,132730,702777,14780501.1620,0
1740711600000,21.026,21.192,20.524,20.58,798196.0,1740715199999,16659308.1080,67670,346853,7241919.3230,0
1740715200000,20.581,20.745,20.262,20.569,1020359.0,1740718799999,20911849.8090,92066,501201,10276308.1330,0
1740718800000,20.569,20.631,20.286,20.545,563078.0,1740722399999,11512725.0470,65692,274758,5619094.3860,0
1740722400000,20.545,20.622,20.201,20.474,668004.0,1740725999999,13630923.5750,76191,324342,6620324.9670,0
1740726000000,20.474,20.762,20.462,20.613,660776.0,1740729599999,13624417.8190,63263,363395,7495481.2890,0
1740729600000,20.613,20.992,20.38,20.986,1024943.0,1740733199999,21179291.4560,91083,527342,10902449.9420,0
1740733200000,20.985,21.422,20.919,21.418,919523.0,1740736799999,19498281.7350,72539,440500,9342242.2960,0
1740736800000,21.418,21.442,20.872,20.901,535042.0,1740740399999,11292607.2500,46741,227867,4805028.5780,0
1740740400000,20.899,21.203,20.871,20.946,454544.0,1740743999999,9567778.4480,40370,249276,5247067.5580,0
1740744000000,20.946,21.067,20.737,21.004,452279.0,1740747599999,9446161.5640,41918,244999,5117747.5370,0
